P0,P1,P2
11882.79928,11900.49057,14843.61819
11067.44798,10817.19548,15235.03606
13084.15757,10798.64617,15036.92578
13651.78521,12433.42339,14174.59133
11224.88749,11524.30469,14580.5135
14053.27778,11501.49691,14838.04223
13136.42835,11556.00892,14555.4529
11937.65499,11714.32998,14086.12507
13108.60902,12123.02739,14237.65325
11617.87367,11457.45853,15748.90586
13375.38103,10729.06324,15233.26907
11256.49228,11095.99606,14672.52016
12093.8658,11987.39338,15876.02534
12060.29885,11048.08858,15426.70276
12130.88423,12023.89456,15155.34617
11839.19169,11811.13198,15581.1184
12463.30649,11076.77985,15706.69396
12143.53176,11396.05472,14786.95911
12468.32429,11344.8865,14979.03454
13667.39121,11847.70873,15626.45577
13091.84602,11204.31228,15122.45716
10774.6028,11648.853,14616.48756
12447.05981,11929.26418,14335.79969
13682.87788,11421.55716,15143.0606
11759.12883,11889.20286,14266.65484
11383.98219,10931.9426,14799.83372
12611.93355,12215.95086,14748.68053
13687.7021,12312.32072,15540.23741
13293.54163,11294.74737,14332.22752
12270.77714,10381.29257,13964.15176
11550.83584,11570.58939,15204.51632
11819.87569,11466.26757,15092.72311
13009.25506,11656.31689,14427.8656
11237.33317,11454.0524,15582.86463
13594.15339,11291.35972,16781.45843
13705.06466,11939.97341,15131.85896
12567.48227,11107.90293,15811.0402
11905.41672,11638.74452,15589.70904
12279.45191,11530.5403,14982.38537
11206.26361,11474.17223,15547.43058
12675.16657,11361.4011,15175.67302
12777.1521,12044.68157,14557.49193
13646.62399,11323.94424,14895.79537
12777.43598,11605.81085,14529.11329
13056.19252,11632.34311,14608.00896
12808.64995,11019.25774,15610.04586
13058.56386,11458.55655,15344.45492
11520.11532,11014.81154,14912.71915
12673.16191,11448.67053,14752.99024
12108.31827,11845.66503,15455.33147
12900.98347,12306.604,14811.53335
11287.23183,11763.74365,15829.82049
13944.12956,11814.39734,15038.19138
11371.40995,11072.35767,15864.59129
11806.7442,11020.8108,14617.41262
13225.49772,11136.8328,14376.01814
12351.09462,11144.56937,14992.1672
12244.75914,11269.0927,14474.573
13436.51129,11874.22073,14812.26166
12575.1155,11435.18876,15141.35905
12104.27621,11363.95854,15211.73737
11991.41044,11937.10096,14374.10876
11900.36181,11477.86532,15725.55556
10981.30071,11799.07141,14334.26133
10751.78686,12032.82966,14913.54951
12595.95847,12201.93264,13533.14462
12574.60842,11386.52275,15753.12214
12154.6093,11206.98363,15370.48722
11795.311,11361.00335,14391.49827
10574.83413,11274.91047,14168.15317
12568.40394,11700.46161,15044.46524
11985.48652,10901.92656,14887.02677
11839.14205,11457.7021,15404.35062
11972.15438,11712.15772,15564.78244
13435.74798,11559.3552,15241.46134
12708.62214,11695.21295,15536.00709
11604.35959,11190.11847,14553.118
12075.0013,11485.3124,15175.62956
13317.26002,11492.87434,15493.05419
11704.21622,11565.53981,15445.4166
10613.62477,12632.54065,15853.43444
12781.39176,11474.0515,14548.08318
13870.04355,11477.06323,15383.41839
10747.42922,11344.59989,15240.30426
13011.94259,11461.25453,14442.13526
11810.74089,11433.74613,15154.30007
13152.25097,11483.45817,15596.2987
11667.50188,11573.1229,15178.82944
12416.65118,12182.03979,15118.56275
11995.87917,11328.44011,14539.04459
12538.19326,11792.90344,14820.77096
12880.14861,12070.78196,14616.83988
11830.79495,12081.31351,15367.87861
13563.07332,11806.81071,14649.03691
12584.69663,11687.83999,14683.3014
12253.12917,11209.70409,14455.29561
13269.39549,11087.70737,16087.94977
12395.46841,11206.66463,15530.43713
12122.4787,11082.20169,14801.53019
12137.54736,11477.86941,14323.23739
12417.30807,11272.77155,14462.15216
12830.29373,11372.55526,14504.80807
11731.1741,12394.75633,14107.0411
13209.38297,10952.78385,15326.32068
12972.95389,11457.07391,15167.46953
11671.56673,11082.79514,15007.07567
11033.51334,11425.3318,14375.79489
13171.88588,12310.29586,14648.49764
12906.25199,11386.21532,15256.62417
11393.8599,11663.97627,14622.20234
11157.48144,10898.52299,15429.08955
10796.41273,11772.95737,15437.35314
12107.14296,11170.62342,15158.08971
11979.35794,10728.05856,14771.69663
12286.36716,11810.98795,15059.01672
11151.12356,12040.55145,14844.71295
12652.17691,11637.23038,14975.48405
11770.33974,11748.67299,15065.33744
12517.50311,10763.97364,14900.43588
12072.90255,11322.32026,14739.64619
10414.1724,11393.02804,14724.53035
11934.519,12394.71432,15135.76523
13279.99549,11395.32886,14318.54753
13194.21191,10744.4723,15053.01
12213.03878,11223.30255,15525.03502
13191.28826,11277.63262,14948.51231
13362.89222,11462.20777,15534.57195
11382.31691,11029.69605,15789.27968
12118.38647,11628.19232,15132.90787
12488.51814,11337.80405,14056.81965
12647.05406,11739.85617,14005.83309
13448.62915,11528.09236,14920.23049
13027.8918,11892.73684,14614.93831
12113.92969,11502.95441,15287.3167
12056.35286,11342.73489,15270.07724
12526.6487,11815.51882,14766.47297
11900.58897,11670.38257,15556.82351
13345.23019,12733.66129,15006.23065
12479.44694,11613.79782,15425.70548
10782.56333,12256.45097,15800.36491
11520.97342,11430.72016,14723.68204
10806.72318,11309.7717,15180.06868
12567.80111,11405.52626,15470.15927
13752.36317,11783.25564,14931.41976
12309.9117,12318.48858,14499.91854
11988.08478,11474.58376,14427.90613
12575.81387,11331.56977,15226.14114
13203.30756,11908.96921,14822.11402
12601.48949,11027.86615,14799.13457
13166.29975,10838.09663,15007.63748
12189.2476,11136.0329,15187.06169
13739.22805,11487.04917,14700.25995
12962.46781,11748.14285,14217.60939
12835.32105,11416.251,15248.85101
12882.84126,11606.7005,14658.38842
12421.21564,12097.1941,15458.40462
13189.56077,11017.2222,14065.51872
11352.85824,11313.4905,15431.39043
12686.30332,11620.45834,15115.07893
13052.01106,11671.88908,15238.44389
13353.31953,11773.32491,14454.6608
13154.13997,11853.14466,14744.97189
11976.35927,10955.6303,14920.02124
12892.3196,11024.54372,14931.80633
11530.11857,11169.60053,14541.78757
12623.84233,11096.46831,15480.88556
13039.06258,11322.28484,14531.75202
12824.04533,11093.43339,14874.99931
12483.70081,10769.53725,15283.41241
11928.50332,11446.78243,15093.14752
13159.75762,11307.90124,14747.88643
12871.39768,11163.32984,15254.03939
12974.84991,12159.54526,14439.51838
11518.86988,11630.36333,14336.69226
13009.34451,11488.5361,14616.20508
11567.05462,11236.3421,14874.56285
12086.86868,11223.56717,14856.98411
13558.21183,11378.31334,15561.94597
13676.96692,12074.79537,14752.94981
12515.59415,12308.02979,14891.40525
12229.519,10372.97668,14325.59979
12513.55494,11432.68387,14221.46249
12465.00017,11270.04713,15323.40904
13714.94815,11403.69871,14654.89822
12741.02362,11630.71319,15480.33174
12057.91139,11455.23703,14548.84741
12330.99865,11016.23701,14895.46801
12120.42286,11347.99486,14378.46738
12631.1275,11367.99702,16164.65664
13557.95587,11226.68652,15340.14968
12358.01236,12776.64388,15796.13217
12540.20973,11207.34542,15615.07519
12962.07839,12112.13222,14831.83442
13309.55548,11811.34086,14227.10494
13575.93321,11997.66145,15181.3027
12893.22028,12229.44611,15638.02162
12303.55709,11729.91802,14870.27395
12880.70242,12075.28957,15184.47504
12758.47401,11778.21872,15651.17486
13728.98406,11240.15809,14937.89647
12443.95277,12114.2339,15424.42578
12484.80955,11428.57363,14405.40182
12285.34605,10739.68027,14954.75085
13561.39164,11490.54009,15287.92403
12003.6496,11435.89989,15665.67123
12608.17976,11225.90881,14890.45616
13364.10378,11764.30201,14819.621
13361.2928,11723.52979,14887.63966
11991.44054,11828.64314,14045.69903
11828.22957,10870.73033,15171.49492
12162.63734,10995.06752,15186.62493
11921.5985,11658.11158,14533.59801
13997.06417,11046.16712,15105.95268
11978.32194,12463.94075,13927.28596
11877.31704,11266.66778,14520.74358
12533.80095,10603.1832,15434.4015
11557.82417,12267.02986,15669.76492
13071.16698,11681.49739,15325.17506
13022.90519,11267.77808,15769.63356
11704.31567,12077.83789,15208.73009
11804.24384,11621.19886,15637.35969
12727.8096,11046.65265,15120.44089
10937.92895,11233.33183,15649.99515
13415.82834,11611.78648,15531.82011
11984.47549,11090.24977,15716.59015
13862.96355,11203.22068,15235.74143
13123.41169,12026.79471,14558.78074
11946.65074,11854.72656,14462.01593
13131.68722,11206.48816,15276.72477
13600.26234,11497.21355,15294.52299
11489.20629,11328.4208,14310.23505
12037.6327,11150.67785,15055.37573
11801.78947,11670.66551,14291.3141
14335.91782,11732.72504,15186.43629
12301.99246,10943.52423,14791.70118
12871.53224,12340.02897,14497.13592
12715.2564,10676.59642,15329.06613
12818.14107,11678.12477,14960.32388
11794.9202,11689.62097,15085.60342
13015.88472,11397.85579,15226.22829
14485.68585,11744.76671,15119.78182
12225.32758,11724.0258,15274.38093
12145.04038,10979.37773,15449.83612
13335.89426,11963.39358,15059.79732
13695.27952,12073.74947,14382.02108
13113.19831,11011.3308,15440.77068
12606.2403,11386.42715,15095.86957
12403.51118,12084.79805,15565.73251
11522.59311,11457.26775,15555.149
11376.02524,11551.69896,14784.02088
12718.48249,11645.74173,15467.21528
12335.64165,11063.65114,14821.60226
11457.46183,11943.2776,14753.28813
11598.53409,11924.56711,15560.42532
11386.24913,11463.07033,15551.00083
13001.00253,12274.87942,14110.34346
13112.50355,11690.98355,14545.87278
12912.66223,11042.73694,15874.21197
12008.08565,11896.97245,14044.00992
11699.14928,11698.85053,14978.95554
11879.6187,10856.00298,14759.29722
12483.96495,10522.97298,14964.27151
11999.40837,11444.67496,15055.80674
13830.55057,11349.67472,15378.94973
12292.80234,11173.41001,15287.83409
12576.31207,10828.27136,14544.31865
10709.84381,11378.15365,14417.54448
13130.79771,11373.24582,14967.18111
11165.19948,10785.70471,14364.44781
12685.873,11136.65954,15075.74935
11059.11305,11579.96711,14128.05144
12519.68868,11781.05818,14677.31916
11038.82833,11268.04762,14742.48759
12142.33126,11530.45889,16246.77418
12564.74337,11251.64979,15441.0631
11054.40995,11467.58459,14367.59757
12837.25394,11979.21428,14672.27196
11528.36528,11676.96495,15703.795
11937.12735,11754.87831,15262.88596
12482.80116,11585.43279,14246.32357
11384.45442,11268.12124,14942.48369
13601.58845,11687.18519,15174.19621
14507.25967,11581.12026,15222.75455
13053.84678,11732.80786,14360.9692
11773.89903,11130.03598,14271.11009
14101.39585,11182.15964,15332.01849
13104.17649,11785.03812,15055.14832
12746.87891,11123.24204,14955.90435
11601.79448,11609.75426,14530.8016
12804.23752,11522.4653,15008.92721
11451.46549,12065.16346,14892.45809
12240.12455,10762.9529,15140.63071
12258.30032,11403.1046,15233.89711
11817.87923,10867.35096,15049.97071
11052.39402,11656.90204,15204.45032
11432.04377,11562.66773,15211.10041
12091.64021,12051.4932,14035.19923
12281.61163,11370.47161,15213.13432
13155.8869,10505.81143,14115.54915
9699.694435,10976.82415,15524.41357
12253.82421,11765.50589,15243.48529
11226.63314,11181.81686,15488.02208
11937.48752,11005.82097,15322.51441
11926.83313,11340.50983,15011.70614
13585.51916,11438.64792,16016.5679
12613.90681,12234.06901,14887.98326
12712.25452,11963.34094,14847.28399
12702.53647,11254.55168,14988.1983
12425.77992,11356.6414,15505.19997
12228.17786,10805.305,14686.45214
11145.35105,12560.87582,14705.01443
11610.34359,11464.5622,14480.35325
13702.64266,11835.63877,15012.88643
12371.01931,11928.21175,14942.99268
12105.67107,10807.10207,15074.62419
14124.24005,11551.2354,14591.83311
10427.62121,11414.55527,14627.79499
11885.45535,11208.06941,14936.87269
9687.847401,10416.05875,15586.06269
12684.31357,12027.15882,14475.39701
14129.51987,11643.54385,14993.42629
12410.74921,11745.27269,14496.47175
12616.6868,11571.73897,15452.96994
12091.17964,11966.39125,16131.0117
13699.11989,11082.12318,14933.38664
14843.97188,12153.28898,14619.41941
13141.8839,11411.90455,14663.58267
13619.31032,11157.1813,15070.36376
11260.12459,10471.49518,14808.62507
12760.54706,12081.08714,14824.39971
13029.2961,12058.21736,14663.44265
13468.87204,11405.62507,15141.09648
10480.06204,12042.50665,14818.99368
12196.4924,11344.00375,15249.60041
13105.23506,10783.59174,14749.87907
11320.2438,11126.53623,14937.48006
12737.07375,11520.40012,15885.83438
12402.14346,11812.29846,14750.59446
12234.65843,11654.71818,15762.76337
12725.49379,11232.02324,15501.71209
10327.98117,11155.8652,15450.38359
12136.50204,11439.27174,15151.17729
12174.65484,10989.79162,15805.40923
13381.13112,11152.85877,14889.36714
12537.3139,10952.58433,15548.86594
11224.1093,11246.03541,14407.51432
12525.86531,11106.17375,15868.19681
12198.08032,10709.73282,15496.99408
13539.03096,11772.86253,15730.46004
13251.63698,11086.64455,15196.19003
13010.72803,11488.92894,15778.63648
12616.17113,11730.72823,14972.647
12636.71936,11687.17382,14590.45594
11644.66307,11494.86111,14836.92887
11997.88569,10880.01644,15462.30518
12382.19282,12021.66035,14687.33106
13116.23145,11482.25738,14793.24657
13240.89795,11773.46134,15570.99301
13006.15426,11833.93815,15000.71162
12510.08301,11435.29128,14112.7037
11239.18505,11414.98265,16022.9478
12568.74115,11369.09346,14693.92056
11257.15439,11552.16302,15362.33571
11692.59393,11570.60655,15130.1136
10978.71019,11546.8769,14087.85907
12376.19958,11547.08328,14543.96552
13192.23492,11869.97931,15927.71619
11477.75992,11794.99006,14572.00147
12225.49343,12046.14753,13884.28782
12497.76721,11214.77643,15554.4362
11896.43196,11553.12385,14957.28207
14109.6721,11695.44825,14539.34169
13721.60924,11320.37282,14486.22949
12370.87884,12089.66315,13872.58572
12680.23856,11997.50028,14493.82802
13741.24419,11763.18932,14316.76184
11611.40533,11838.62575,14649.5973
11794.96179,11703.58128,15614.06517
14470.41812,12065.87028,15179.7352
14305.65989,10988.25405,14872.01564
12395.82276,11386.99124,14782.847
13007.08565,11692.81104,15611.61003
12608.63453,11526.02553,15480.94786
13648.97302,11314.83338,15184.14462
11887.34307,11493.37913,15330.16599
12868.49158,11125.09928,15194.08831
12415.32051,11131.96176,14128.97296
13669.52836,11736.71004,15242.91321
12432.76881,11507.76589,14258.58807
13643.31914,11558.76806,14741.16171
11275.07948,10499.21224,15523.50799
12299.7417,11278.52046,14790.44513
12979.66575,11319.07852,14193.50979
13093.76569,10912.67036,15025.95423
14086.65386,11560.90541,14798.05192
12121.18172,10538.94023,15159.74919
12243.44025,11534.19859,15118.87098
12693.58366,11249.07162,14900.19105
13091.52628,11238.51652,14916.1048
12983.35676,11245.84758,14814.04436
13905.88813,11692.58968,14615.19031
11758.29671,11312.59262,15002.08636
12821.81158,11349.6236,14914.33975
12717.08969,11230.78014,15448.86112
13102.91732,11471.7594,15371.91165
12339.37085,11625.60896,14461.23206
12920.56903,11673.21207,14263.86482
12291.42612,11487.58483,15331.61299
12823.71862,11586.94332,14532.20711
13553.65194,11546.66761,14841.32854
11793.66423,11755.06275,15099.23806
11877.32507,11492.67072,15743.26329
12440.04187,11271.84699,15023.00418
12756.4705,10944.27216,15876.29235
12116.55774,11035.84379,15129.90487
11936.77716,11744.95516,14032.06563
12184.28387,11389.94354,15475.67889
12364.05631,11977.9669,15751.89909
13241.971,11960.97067,13910.78201
12534.31573,12231.25968,14988.45178
13055.52752,12247.58909,14647.47631
12010.81195,11602.83453,14562.0773
11184.1448,11130.45845,15699.42386
12190.58985,11978.05969,15309.10029
11917.7457,11976.32264,14962.26566
11431.30495,11038.48043,15404.26033
12133.23734,11382.93511,14872.5036
12259.21527,11497.44798,15470.83775
11133.10108,11232.64197,15402.78792
11171.10859,11710.65392,16356.30907
11076.54596,11244.17592,15444.83163
13274.40818,11782.99569,14919.77085
12023.21774,11248.31406,15664.0162
12816.44653,11817.43567,14706.21456
13757.90629,11320.52735,15236.67607
11087.66344,11313.17636,15369.8475
11751.56061,11823.69963,14926.09758
12403.20905,11989.75043,15370.42108
13642.73757,12407.1651,14972.5472
12908.71137,11509.81393,15295.8214
13487.23574,12134.85547,15652.46515
12185.12999,11066.97808,15716.26633
12152.07913,11201.04844,15537.31885
10817.36181,11822.91708,15046.71992
12931.19517,11737.73865,14858.19232
14168.94356,11447.12779,14790.01431
12822.74594,11711.69601,14479.60126
12941.05413,11256.74022,15143.91932
12846.64108,11954.84568,14823.2045
13117.74413,11551.5331,13796.23369
11261.60914,11939.00413,14421.4508
11028.54477,11448.69276,14772.23778
11319.10166,11929.01954,14676.43111
12244.174,11374.21603,14989.62046
11769.94585,12247.26416,14858.78204
13313.79074,11467.65058,15837.64968
11903.76421,11805.13685,15403.80522
11664.66176,11590.21384,15270.7135
12440.10362,12351.71541,15684.90652
13113.75501,11237.10238,14389.42223
13517.3071,11281.59896,14480.68577
11799.76828,11836.50839,14832.61573
12217.28329,11377.05389,15023.82658
13236.47387,11199.2547,14671.92229
13442.43554,11039.54436,15045.90117
14585.61911,11327.5816,14753.2256
12531.34977,11994.2688,14812.59204
12350.16389,12378.20748,14519.65932
12559.50452,11508.98461,15235.76127
12241.34579,11420.504,14471.03939
13112.30739,11220.21462,15254.41744
12272.15963,11647.36784,15003.78808
13075.75051,11776.24029,14719.25714
11990.02431,11887.69069,14118.2337
11249.52111,11942.16405,15104.28915
13015.28656,11640.14483,15378.81748
11360.05308,12172.83994,15092.35216
13061.28111,11734.83032,15089.91699
12599.28051,11614.15671,14421.55267
13381.19874,12270.94884,14874.59095
13757.61013,11171.09507,14794.0251
13155.43933,11214.72066,15690.31583
14377.90029,11373.65147,14987.96075
12920.17066,11342.41756,15183.9699
11485.41279,10912.93483,14639.94361
